datetime,city,vehicle_count,weather,day_of_week,temperature_celsius,humidity,hour,is_peak_hour,road_segment
2024-01-22 07:00:00,Mumbai,2774,Mist,Monday,24.2,85,7,0,Andheri
2024-01-22 08:00:00,Mumbai,4835,Mist,Monday,32.0,66,8,1,Dadar
2024-01-22 09:00:00,Mumbai,6389,Mist,Monday,24.6,69,9,1,Powai
2024-01-22 10:00:00,Mumbai,7760,Mist,Monday,26.5,67,10,1,Worli
2024-01-22 11:00:00,Mumbai,1430,Rain,Monday,33.3,82,11,0,Bandra
2024-01-22 12:00:00,Mumbai,1672,Clear,Monday,30.9,91,12,0,Andheri
2024-01-22 13:00:00,Mumbai,2675,Haze,Monday,33.6,71,13,0,Dadar
2024-01-22 14:00:00,Mumbai,1525,Clear,Monday,24.9,87,14,0,Powai
2024-01-22 15:00:00,Mumbai,1081,Mist,Monday,25.3,81,15,0,Worli
2024-01-22 16:00:00,Mumbai,2879,Haze,Monday,26.4,78,16,0,Bandra
2024-01-22 17:00:00,Mumbai,5314,Clear,Monday,29.0,66,17,1,Andheri
2024-01-22 18:00:00,Mumbai,4866,Mist,Monday,31.1,74,18,1,Dadar
2024-01-22 19:00:00,Mumbai,4291,Drizzle,Monday,24.5,92,19,1,Powai
2024-01-22 20:00:00,Mumbai,5397,Clear,Monday,30.7,91,20,1,Worli
2024-01-22 21:00:00,Mumbai,1433,Clear,Monday,33.7,83,21,0,Bandra
2024-01-22 22:00:00,Mumbai,1652,Cloudy,Monday,34.2,88,22,0,Andheri
2024-01-22 23:00:00,Mumbai,441,Rain,Monday,27.1,76,23,0,Dadar
2024-01-23 00:00:00,Mumbai,651,Haze,Tuesday,26.4,77,0,0,Powai
2024-01-23 01:00:00,Mumbai,419,Cloudy,Tuesday,32.7,71,1,0,Worli
2024-01-23 02:00:00,Mumbai,444,Drizzle,Tuesday,33.7,81,2,0,Bandra
2024-01-23 03:00:00,Mumbai,578,Cloudy,Tuesday,33.9,66,3,0,Andheri
2024-01-23 04:00:00,Mumbai,550,Drizzle,Tuesday,25.0,73,4,0,Dadar
2024-01-23 05:00:00,Mumbai,760,Clear,Tuesday,34.5,70,5,0,Powai
2024-01-23 06:00:00,Mumbai,2274,Drizzle,Tuesday,30.5,92,6,0,Worli
2024-01-23 07:00:00,Mumbai,2356,Rain,Tuesday,34.4,92,7,0,Bandra
2024-01-23 08:00:00,Mumbai,3939,Rain,Tuesday,31.1,87,8,1,Andheri
2024-01-23 09:00:00,Mumbai,4010,Rain,Tuesday,28.7,82,9,1,Dadar
2024-01-23 10:00:00,Mumbai,4269,Cloudy,Tuesday,31.6,83,10,1,Powai
2024-01-23 11:00:00,Mumbai,1157,Drizzle,Tuesday,25.5,85,11,0,Worli
2024-01-23 12:00:00,Mumbai,1658,Clear,Tuesday,28.1,77,12,0,Bandra
2024-01-23 13:00:00,Mumbai,2151,Cloudy,Tuesday,30.6,67,13,0,Andheri
2024-01-23 14:00:00,Mumbai,1006,Haze,Tuesday,35.0,67,14,0,Dadar
2024-01-23 15:00:00,Mumbai,2629,Haze,Tuesday,26.3,67,15,0,Powai
2024-01-23 16:00:00,Mumbai,2485,Cloudy,Tuesday,29.5,88,16,0,Worli
2024-01-23 17:00:00,Mumbai,6169,Rain,Tuesday,27.4,72,17,1,Bandra
2024-01-23 18:00:00,Mumbai,5638,Haze,Tuesday,30.1,91,18,1,Andheri
2024-01-23 19:00:00,Mumbai,6056,Mist,Tuesday,34.9,87,19,1,Dadar
2024-01-23 20:00:00,Mumbai,4435,Haze,Tuesday,33.0,82,20,1,Powai
2024-01-23 21:00:00,Mumbai,2224,Mist,Tuesday,34.1,71,21,0,Worli
2024-01-23 22:00:00,Mumbai,2162,Cloudy,Tuesday,31.1,90,22,0,Bandra
2024-01-23 23:00:00,Mumbai,406,Rain,Tuesday,33.5,78,23,0,Andheri
2024-01-24 00:00:00,Mumbai,629,Cloudy,Wednesday,33.7,93,0,0,Dadar
2024-01-24 01:00:00,Mumbai,818,Clear,Wednesday,27.9,70,1,0,Powai
2024-01-24 02:00:00,Mumbai,374,Rain,Wednesday,35.0,73,2,0,Worli
2024-01-24 03:00:00,Mumbai,326,Rain,Wednesday,26.9,77,3,0,Bandra
2024-01-24 04:00:00,Mumbai,883,Clear,Wednesday,24.3,70,4,0,Andheri
2024-01-24 05:00:00,Mumbai,694,Mist,Wednesday,28.4,90,5,0,Dadar
2024-01-24 06:00:00,Mumbai,2969,Clear,Wednesday,25.3,92,6,0,Powai
2024-01-24 07:00:00,Mumbai,1714,Clear,Wednesday,28.6,75,7,0,Worli
2024-01-24 08:00:00,Mumbai,4856,Haze,Wednesday,30.2,65,8,1,Bandra
2024-01-24 09:00:00,Mumbai,5336,Mist,Wednesday,32.8,77,9,1,Andheri
2024-01-24 10:00:00,Mumbai,6697,Drizzle,Wednesday,32.0,76,10,1,Dadar
2024-01-24 11:00:00,Mumbai,2691,Mist,Wednesday,24.6,84,11,0,Powai
2024-01-24 12:00:00,Mumbai,2752,Cloudy,Wednesday,32.2,84,12,0,Worli
2024-01-24 13:00:00,Mumbai,1216,Haze,Wednesday,25.3,76,13,0,Bandra
2024-01-24 14:00:00,Mumbai,1158,Haze,Wednesday,32.9,92,14,0,Andheri
2024-01-24 15:00:00,Mumbai,1687,Drizzle,Wednesday,31.4,70,15,0,Dadar
2024-01-24 16:00:00,Mumbai,1499,Rain,Wednesday,30.8,65,16,0,Powai
2024-01-24 17:00:00,Mumbai,6155,Mist,Wednesday,29.2,86,17,1,Worli
2024-01-24 18:00:00,Mumbai,7561,Mist,Wednesday,34.5,71,18,1,Bandra
2024-01-24 19:00:00,Mumbai,5250,Mist,Wednesday,27.8,78,19,1,Andheri
2024-01-24 20:00:00,Mumbai,4964,Drizzle,Wednesday,32.5,92,20,1,Dadar
2024-01-24 21:00:00,Mumbai,2395,Haze,Wednesday,32.5,65,21,0,Powai
2024-01-24 22:00:00,Mumbai,1795,Rain,Wednesday,25.6,69,22,0,Worli
2024-01-24 23:00:00,Mumbai,554,Haze,Wednesday,28.6,76,23,0,Bandra
2024-01-25 00:00:00,Mumbai,881,Haze,Thursday,30.6,91,0,0,Andheri
2024-01-25 01:00:00,Mumbai,608,Cloudy,Thursday,34.3,65,1,0,Dadar
2024-01-25 02:00:00,Mumbai,531,Cloudy,Thursday,30.4,77,2,0,Powai
2024-01-25 03:00:00,Mumbai,300,Rain,Thursday,33.1,69,3,0,Worli
2024-01-25 04:00:00,Mumbai,433,Drizzle,Thursday,27.9,71,4,0,Bandra
2024-01-25 05:00:00,Mumbai,518,Cloudy,Thursday,26.0,90,5,0,Andheri
2024-01-25 06:00:00,Mumbai,1232,Rain,Thursday,33.8,75,6,0,Dadar
2024-01-25 07:00:00,Mumbai,2334,Clear,Thursday,27.3,66,7,0,Powai
2024-01-25 08:00:00,Mumbai,6939,Haze,Thursday,26.7,66,8,1,Worli
2024-01-25 09:00:00,Mumbai,5642,Mist,Thursday,32.8,93,9,1,Bandra
2024-01-25 10:00:00,Mumbai,5248,Haze,Thursday,30.2,77,10,1,Andheri
2024-01-25 11:00:00,Mumbai,1327,Cloudy,Thursday,29.9,87,11,0,Dadar
2024-01-25 12:00:00,Mumbai,2925,Cloudy,Thursday,24.3,88,12,0,Powai
2024-01-25 13:00:00,Mumbai,2105,Cloudy,Thursday,28.7,93,13,0,Worli
2024-01-25 14:00:00,Mumbai,2971,Clear,Thursday,34.5,75,14,0,Bandra
2024-01-25 15:00:00,Mumbai,2831,Cloudy,Thursday,33.7,74,15,0,Andheri
2024-01-25 16:00:00,Mumbai,1957,Drizzle,Thursday,26.9,91,16,0,Dadar
2024-01-25 17:00:00,Mumbai,4353,Clear,Thursday,30.0,81,17,1,Powai
2024-01-25 18:00:00,Mumbai,4266,Mist,Thursday,24.8,94,18,1,Worli
2024-01-25 19:00:00,Mumbai,5824,Haze,Thursday,33.6,83,19,1,Bandra
2024-01-25 20:00:00,Mumbai,5111,Mist,Thursday,32.8,66,20,1,Andheri
2024-01-25 21:00:00,Mumbai,1379,Rain,Thursday,32.3,65,21,0,Dadar
2024-01-25 22:00:00,Mumbai,2294,Rain,Thursday,24.9,71,22,0,Powai
2024-01-25 23:00:00,Mumbai,684,Haze,Thursday,26.8,80,23,0,Worli
2024-01-26 00:00:00,Mumbai,433,Drizzle,Friday,24.5,72,0,0,Bandra
2024-01-26 01:00:00,Mumbai,363,Rain,Friday,34.7,88,1,0,Andheri
2024-01-26 02:00:00,Mumbai,761,Mist,Friday,28.2,79,2,0,Dadar
2024-01-26 03:00:00,Mumbai,719,Clear,Friday,31.7,90,3,0,Powai
2024-01-26 04:00:00,Mumbai,387,Clear,Friday,29.2,72,4,0,Worli
2024-01-26 05:00:00,Mumbai,689,Mist,Friday,31.2,65,5,0,Bandra
2024-01-26 06:00:00,Mumbai,1833,Drizzle,Friday,29.1,92,6,0,Andheri
2024-01-26 07:00:00,Mumbai,1731,Rain,Friday,27.6,65,7,0,Dadar
2024-01-26 08:00:00,Mumbai,7986,Mist,Friday,28.8,88,8,1,Powai
2024-01-26 09:00:00,Mumbai,4984,Clear,Friday,30.8,76,9,1,Worli
2024-01-26 10:00:00,Mumbai,6485,Clear,Friday,28.9,87,10,1,Bandra
2024-01-26 11:00:00,Mumbai,1041,Drizzle,Friday,29.6,70,11,0,Andheri
2024-01-26 12:00:00,Mumbai,1860,Rain,Friday,24.6,74,12,0,Dadar
2024-01-26 13:00:00,Mumbai,2183,Clear,Friday,29.3,77,13,0,Powai
2024-01-26 14:00:00,Mumbai,1554,Drizzle,Friday,28.3,74,14,0,Worli
2024-01-26 15:00:00,Mumbai,1331,Rain,Friday,32.5,89,15,0,Bandra
2024-01-26 16:00:00,Mumbai,2699,Cloudy,Friday,33.7,66,16,0,Andheri
2024-01-26 17:00:00,Mumbai,4120,Cloudy,Friday,28.7,70,17,1,Dadar
2024-01-26 18:00:00,Mumbai,6498,Clear,Friday,33.1,92,18,1,Powai
2024-01-26 19:00:00,Mumbai,5797,Haze,Friday,32.2,80,19,1,Worli
2024-01-26 20:00:00,Mumbai,5822,Haze,Friday,34.5,87,20,1,Bandra
2024-01-26 21:00:00,Mumbai,1436,Mist,Friday,33.9,74,21,0,Andheri
2024-01-26 22:00:00,Mumbai,1086,Clear,Friday,26.1,68,22,0,Dadar
2024-01-26 23:00:00,Mumbai,387,Haze,Friday,33.3,72,23,0,Powai
2024-01-27 00:00:00,Mumbai,420,Rain,Saturday,34.2,85,0,0,Worli
2024-01-27 01:00:00,Mumbai,741,Clear,Saturday,31.3,88,1,0,Bandra
2024-01-27 02:00:00,Mumbai,526,Cloudy,Saturday,29.9,84,2,0,Andheri
2024-01-27 03:00:00,Mumbai,356,Haze,Saturday,27.7,81,3,0,Dadar
2024-01-27 04:00:00,Mumbai,281,Haze,Saturday,31.2,80,4,0,Powai
2024-01-27 05:00:00,Mumbai,455,Drizzle,Saturday,31.2,71,5,0,Worli
2024-01-27 06:00:00,Mumbai,1077,Mist,Saturday,25.2,72,6,0,Bandra
2024-01-27 07:00:00,Mumbai,2354,Clear,Saturday,24.2,80,7,0,Andheri
2024-01-27 08:00:00,Mumbai,4812,Cloudy,Saturday,32.0,68,8,1,Dadar
2024-01-27 09:00:00,Mumbai,5497,Clear,Saturday,25.9,91,9,1,Powai
2024-01-27 10:00:00,Mumbai,5288,Mist,Saturday,27.7,70,10,1,Worli
2024-01-27 11:00:00,Mumbai,1457,Mist,Saturday,32.5,86,11,0,Bandra
2024-01-27 12:00:00,Mumbai,1039,Mist,Saturday,28.2,70,12,0,Andheri
2024-01-27 13:00:00,Mumbai,2282,Clear,Saturday,24.4,92,13,0,Dadar
2024-01-27 14:00:00,Mumbai,1361,Clear,Saturday,31.1,65,14,0,Powai
2024-01-27 15:00:00,Mumbai,1602,Mist,Saturday,25.4,76,15,0,Worli
2024-01-27 16:00:00,Mumbai,1104,Rain,Saturday,29.8,82,16,0,Bandra
2024-01-27 17:00:00,Mumbai,6595,Clear,Saturday,32.0,70,17,1,Andheri
2024-01-27 18:00:00,Mumbai,4644,Cloudy,Saturday,26.1,73,18,1,Dadar
2024-01-27 19:00:00,Mumbai,3477,Drizzle,Saturday,31.0,79,19,1,Powai
2024-01-27 20:00:00,Mumbai,6147,Mist,Saturday,25.0,70,20,1,Worli
2024-01-27 21:00:00,Mumbai,1913,Drizzle,Saturday,32.4,78,21,0,Bandra
2024-01-27 22:00:00,Mumbai,2140,Rain,Saturday,27.6,75,22,0,Andheri
2024-01-27 23:00:00,Mumbai,450,Rain,Saturday,25.0,85,23,0,Dadar
2024-01-28 00:00:00,Mumbai,291,Clear,Sunday,29.6,85,0,0,Powai
2024-01-28 01:00:00,Mumbai,564,Mist,Sunday,29.6,88,1,0,Worli
2024-01-28 02:00:00,Mumbai,676,Clear,Sunday,32.4,89,2,0,Bandra
2024-01-28 03:00:00,Mumbai,709,Cloudy,Sunday,34.1,94,3,0,Andheri
2024-01-28 04:00:00,Mumbai,291,Rain,Sunday,31.6,85,4,0,Dadar
2024-01-28 05:00:00,Mumbai,621,Cloudy,Sunday,29.7,74,5,0,Powai
2024-01-28 06:00:00,Mumbai,2492,Haze,Sunday,31.7,77,6,0,Worli
2024-01-28 07:00:00,Mumbai,1293,Mist,Sunday,28.7,70,7,0,Bandra
2024-01-28 08:00:00,Mumbai,5553,Clear,Sunday,30.4,77,8,1,Andheri
2024-01-28 09:00:00,Mumbai,7300,Cloudy,Sunday,27.7,68,9,1,Dadar
2024-01-28 10:00:00,Mumbai,5264,Clear,Sunday,33.5,81,10,1,Powai
2024-01-28 11:00:00,Mumbai,1102,Rain,Sunday,27.3,94,11,0,Worli
2024-01-28 12:00:00,Mumbai,1977,Rain,Sunday,31.5,71,12,0,Bandra
2024-01-28 13:00:00,Mumbai,961,Mist,Sunday,31.1,77,13,0,Andheri
2024-01-28 14:00:00,Mumbai,1235,Drizzle,Sunday,32.8,86,14,0,Dadar
2024-01-28 15:00:00,Mumbai,1319,Drizzle,Sunday,31.5,88,15,0,Powai
2024-01-28 16:00:00,Mumbai,1673,Mist,Sunday,25.1,92,16,0,Worli
2024-01-28 17:00:00,Mumbai,3881,Cloudy,Sunday,32.1,74,17,1,Bandra
2024-01-28 18:00:00,Mumbai,5014,Rain,Sunday,33.4,68,18,1,Andheri
2024-01-28 19:00:00,Mumbai,4399,Clear,Sunday,34.9,67,19,1,Dadar
2024-01-28 20:00:00,Mumbai,3141,Rain,Sunday,33.4,68,20,1,Powai
2024-01-28 21:00:00,Mumbai,977,Haze,Sunday,28.9,82,21,0,Worli
2024-01-28 22:00:00,Mumbai,1297,Clear,Sunday,29.0,91,22,0,Bandra
2024-01-28 23:00:00,Mumbai,319,Clear,Sunday,30.2,83,23,0,Andheri
2024-01-29 00:00:00,Mumbai,519,Cloudy,Monday,28.6,94,0,0,Dadar
2024-01-29 01:00:00,Mumbai,818,Cloudy,Monday,32.3,82,1,0,Powai
2024-01-29 02:00:00,Mumbai,429,Haze,Monday,28.4,87,2,0,Worli
2024-01-29 03:00:00,Mumbai,605,Rain,Monday,25.6,73,3,0,Bandra
2024-01-29 04:00:00,Mumbai,684,Cloudy,Monday,33.8,70,4,0,Andheri
2024-01-29 05:00:00,Mumbai,621,Cloudy,Monday,31.5,75,5,0,Dadar
2024-01-29 06:00:00,Mumbai,2887,Mist,Monday,34.0,66,6,0,Powai
2024-01-29 07:00:00,Mumbai,2381,Clear,Monday,25.1,89,7,0,Worli
2024-01-29 08:00:00,Mumbai,5125,Cloudy,Monday,30.2,89,8,1,Bandra
2024-01-29 09:00:00,Mumbai,5752,Mist,Monday,24.7,79,9,1,Andheri
2024-01-29 10:00:00,Mumbai,6831,Haze,Monday,29.1,68,10,1,Dadar
2024-01-29 11:00:00,Mumbai,2553,Haze,Monday,30.3,75,11,0,Powai
2024-01-29 12:00:00,Mumbai,2908,Cloudy,Monday,33.5,82,12,0,Worli
2024-01-29 13:00:00,Mumbai,2004,Haze,Monday,34.6,81,13,0,Bandra
2024-01-29 14:00:00,Mumbai,1383,Haze,Monday,32.0,81,14,0,Andheri
2024-01-29 15:00:00,Mumbai,1942,Mist,Monday,24.3,73,15,0,Dadar
2024-01-29 16:00:00,Mumbai,2629,Mist,Monday,27.2,84,16,0,Powai
2024-01-29 17:00:00,Mumbai,6753,Haze,Monday,28.4,84,17,1,Worli
2024-01-29 18:00:00,Mumbai,5279,Cloudy,Monday,29.3,86,18,1,Bandra
2024-01-29 19:00:00,Mumbai,7237,Mist,Monday,33.3,87,19,1,Andheri
2024-01-29 20:00:00,Mumbai,4447,Haze,Monday,26.3,80,20,1,Dadar
2024-01-29 21:00:00,Mumbai,2558,Cloudy,Monday,31.6,75,21,0,Powai
2024-01-29 22:00:00,Mumbai,1216,Clear,Monday,31.3,67,22,0,Worli
2024-01-29 23:00:00,Mumbai,709,Mist,Monday,29.3,87,23,0,Bandra
2024-01-30 00:00:00,Mumbai,885,Mist,Tuesday,32.7,88,0,0,Andheri
2024-01-30 01:00:00,Mumbai,775,Haze,Tuesday,33.6,82,1,0,Dadar
2024-01-30 02:00:00,Mumbai,448,Mist,Tuesday,28.0,83,2,0,Powai
2024-01-30 03:00:00,Mumbai,653,Mist,Tuesday,32.0,67,3,0,Worli
2024-01-30 04:00:00,Mumbai,709,Clear,Tuesday,31.3,75,4,0,Bandra
2024-01-30 05:00:00,Mumbai,513,Rain,Tuesday,28.6,73,5,0,Andheri
2024-01-30 06:00:00,Mumbai,2410,Haze,Tuesday,27.8,80,6,0,Dadar
2024-01-30 07:00:00,Mumbai,2853,Cloudy,Tuesday,28.2,84,7,0,Powai
2024-01-30 08:00:00,Mumbai,5707,Rain,Tuesday,28.2,94,8,1,Worli
2024-01-30 09:00:00,Mumbai,5737,Rain,Tuesday,29.2,89,9,1,Bandra
2024-01-30 10:00:00,Mumbai,7985,Haze,Tuesday,32.5,65,10,1,Andheri
2024-01-30 11:00:00,Mumbai,1777,Mist,Tuesday,28.9,66,11,0,Dadar
2024-01-30 12:00:00,Mumbai,1783,Drizzle,Tuesday,34.8,75,12,0,Powai
2024-01-30 13:00:00,Mumbai,1891,Mist,Tuesday,25.0,70,13,0,Worli
2024-01-30 14:00:00,Mumbai,1737,Clear,Tuesday,33.1,76,14,0,Bandra
2024-01-30 15:00:00,Mumbai,1566,Drizzle,Tuesday,32.2,80,15,0,Andheri
2024-01-30 16:00:00,Mumbai,965,Drizzle,Tuesday,32.9,70,16,0,Dadar
2024-01-30 17:00:00,Mumbai,5150,Clear,Tuesday,29.4,67,17,1,Powai
2024-01-30 18:00:00,Mumbai,5526,Rain,Tuesday,31.7,69,18,1,Worli
2024-01-30 19:00:00,Mumbai,4980,Haze,Tuesday,32.8,75,19,1,Bandra
2024-01-30 20:00:00,Mumbai,5025,Cloudy,Tuesday,24.0,91,20,1,Andheri
2024-01-30 21:00:00,Mumbai,2123,Haze,Tuesday,26.8,70,21,0,Dadar
2024-01-30 22:00:00,Mumbai,1577,Clear,Tuesday,26.5,91,22,0,Powai
2024-01-30 23:00:00,Mumbai,523,Clear,Tuesday,27.4,88,23,0,Worli
2024-01-31 00:00:00,Mumbai,630,Haze,Wednesday,28.7,71,0,0,Bandra
2024-01-31 01:00:00,Mumbai,470,Clear,Wednesday,33.3,86,1,0,Andheri
2024-01-31 02:00:00,Mumbai,327,Rain,Wednesday,24.5,87,2,0,Dadar
2024-01-31 03:00:00,Mumbai,581,Rain,Wednesday,29.1,72,3,0,Powai
2024-01-31 04:00:00,Mumbai,549,Cloudy,Wednesday,26.8,92,4,0,Worli
2024-01-31 05:00:00,Mumbai,579,Rain,Wednesday,30.6,80,5,0,Bandra
2024-01-31 06:00:00,Mumbai,1478,Mist,Wednesday,24.5,72,6,0,Andheri
2024-01-31 07:00:00,Mumbai,1561,Cloudy,Wednesday,27.8,74,7,0,Dadar
2024-01-31 08:00:00,Mumbai,4831,Drizzle,Wednesday,32.2,83,8,1,Powai
2024-01-31 09:00:00,Mumbai,4100,Rain,Wednesday,24.3,91,9,1,Worli
2024-01-31 10:00:00,Mumbai,7548,Clear,Wednesday,30.2,82,10,1,Bandra
2024-01-31 11:00:00,Mumbai,2686,Cloudy,Wednesday,33.3,82,11,0,Andheri
2024-01-31 12:00:00,Mumbai,1371,Drizzle,Wednesday,31.7,85,12,0,Dadar
2024-01-31 13:00:00,Mumbai,2592,Clear,Wednesday,28.2,68,13,0,Powai
2024-01-31 14:00:00,Mumbai,2160,Mist,Wednesday,30.7,75,14,0,Worli
2024-01-31 15:00:00,Mumbai,1683,Cloudy,Wednesday,25.6,85,15,0,Bandra
2024-01-31 16:00:00,Mumbai,1051,Clear,Wednesday,31.9,69,16,0,Andheri
2024-01-31 17:00:00,Mumbai,6164,Rain,Wednesday,30.7,75,17,1,Dadar
2024-01-31 18:00:00,Mumbai,7121,Haze,Wednesday,32.6,76,18,1,Powai
2024-01-31 19:00:00,Mumbai,5361,Haze,Wednesday,27.2,89,19,1,Worli
2024-01-31 20:00:00,Mumbai,5867,Mist,Wednesday,32.0,92,20,1,Bandra
2024-01-31 21:00:00,Mumbai,1211,Haze,Wednesday,33.6,69,21,0,Andheri
2024-01-31 22:00:00,Mumbai,2116,Clear,Wednesday,24.3,80,22,0,Dadar
2024-01-31 23:00:00,Mumbai,720,Cloudy,Wednesday,33.5,94,23,0,Powai
2024-02-01 00:00:00,Mumbai,730,Mist,Thursday,28.7,81,0,0,Worli
2024-02-01 01:00:00,Mumbai,589,Mist,Thursday,29.6,70,1,0,Bandra
2024-02-01 02:00:00,Mumbai,301,Haze,Thursday,24.9,84,2,0,Andheri
2024-02-01 03:00:00,Mumbai,740,Cloudy,Thursday,34.7,88,3,0,Dadar
2024-02-01 04:00:00,Mumbai,591,Rain,Thursday,32.4,82,4,0,Powai
2024-02-01 05:00:00,Mumbai,750,Cloudy,Thursday,26.6,75,5,0,Worli
2024-02-01 06:00:00,Mumbai,1721,Haze,Thursday,31.5,90,6,0,Bandra
2024-02-01 07:00:00,Mumbai,1108,Drizzle,Thursday,33.8,88,7,0,Andheri
2024-02-01 08:00:00,Mumbai,4634,Rain,Thursday,26.5,84,8,1,Dadar
2024-02-01 09:00:00,Mumbai,4904,Haze,Thursday,29.9,69,9,1,Powai
2024-02-01 10:00:00,Mumbai,6028,Rain,Thursday,34.7,69,10,1,Worli
2024-02-01 11:00:00,Mumbai,995,Rain,Thursday,30.7,71,11,0,Bandra
2024-02-01 12:00:00,Mumbai,2331,Clear,Thursday,27.7,87,12,0,Andheri
2024-02-01 13:00:00,Mumbai,2953,Clear,Thursday,27.1,66,13,0,Dadar
2024-02-01 14:00:00,Mumbai,2449,Mist,Thursday,24.9,78,14,0,Powai
2024-02-01 15:00:00,Mumbai,2095,Rain,Thursday,28.1,89,15,0,Worli
2024-02-01 16:00:00,Mumbai,1076,Cloudy,Thursday,33.3,91,16,0,Bandra
2024-02-01 17:00:00,Mumbai,3445,Drizzle,Thursday,31.8,85,17,1,Andheri
2024-02-01 18:00:00,Mumbai,6218,Mist,Thursday,26.5,90,18,1,Dadar
2024-02-01 19:00:00,Mumbai,6419,Cloudy,Thursday,28.8,94,19,1,Powai
2024-02-01 20:00:00,Mumbai,6488,Cloudy,Thursday,25.0,82,20,1,Worli
2024-02-01 21:00:00,Mumbai,1915,Haze,Thursday,29.2,90,21,0,Bandra
2024-02-01 22:00:00,Mumbai,1615,Drizzle,Thursday,26.8,92,22,0,Andheri
2024-02-01 23:00:00,Mumbai,547,Drizzle,Thursday,29.1,83,23,0,Dadar
2024-02-02 00:00:00,Mumbai,758,Haze,Friday,27.1,82,0,0,Powai
2024-02-02 01:00:00,Mumbai,686,Cloudy,Friday,26.3,67,1,0,Worli
2024-02-02 02:00:00,Mumbai,666,Haze,Friday,29.8,77,2,0,Bandra
2024-02-02 03:00:00,Mumbai,602,Cloudy,Friday,29.8,68,3,0,Andheri
2024-02-02 04:00:00,Mumbai,519,Clear,Friday,25.8,70,4,0,Dadar
2024-02-02 05:00:00,Mumbai,463,Drizzle,Friday,30.9,65,5,0,Powai
2024-02-02 06:00:00,Mumbai,1961,Clear,Friday,33.0,93,6,0,Worli
2024-02-02 07:00:00,Mumbai,2151,Mist,Friday,26.1,85,7,0,Bandra
2024-02-02 08:00:00,Mumbai,4054,Rain,Friday,26.0,88,8,1,Andheri
2024-02-02 09:00:00,Mumbai,6930,Mist,Friday,34.9,90,9,1,Dadar
2024-02-02 10:00:00,Mumbai,6609,Haze,Friday,34.3,91,10,1,Powai
2024-02-02 11:00:00,Mumbai,1320,Mist,Friday,34.3,78,11,0,Worli
2024-02-02 12:00:00,Mumbai,2477,Clear,Friday,24.0,82,12,0,Bandra
2024-02-02 13:00:00,Mumbai,2990,Mist,Friday,28.2,91,13,0,Andheri
2024-02-02 14:00:00,Mumbai,2891,Mist,Friday,27.1,81,14,0,Dadar
2024-02-02 15:00:00,Mumbai,1429,Clear,Friday,34.5,78,15,0,Powai
2024-02-02 16:00:00,Mumbai,2207,Clear,Friday,30.9,72,16,0,Worli
2024-02-02 17:00:00,Mumbai,4023,Clear,Friday,24.7,82,17,1,Bandra
2024-02-02 18:00:00,Mumbai,3746,Drizzle,Friday,34.8,76,18,1,Andheri
2024-02-02 19:00:00,Mumbai,3361,Rain,Friday,25.6,78,19,1,Dadar
2024-02-02 20:00:00,Mumbai,7187,Cloudy,Friday,27.6,91,20,1,Powai
2024-02-02 21:00:00,Mumbai,1067,Drizzle,Friday,24.7,80,21,0,Worli
2024-02-02 22:00:00,Mumbai,1126,Rain,Friday,24.6,72,22,0,Bandra
2024-02-02 23:00:00,Mumbai,873,Cloudy,Friday,31.2,89,23,0,Andheri
2024-02-03 00:00:00,Mumbai,435,Rain,Saturday,24.2,85,0,0,Dadar
2024-02-03 01:00:00,Mumbai,686,Haze,Saturday,29.4,90,1,0,Powai
2024-02-03 02:00:00,Mumbai,649,Mist,Saturday,26.4,66,2,0,Worli
2024-02-03 03:00:00,Mumbai,713,Cloudy,Saturday,31.4,80,3,0,Bandra
2024-02-03 04:00:00,Mumbai,522,Clear,Saturday,26.7,73,4,0,Andheri
2024-02-03 05:00:00,Mumbai,435,Mist,Saturday,30.1,77,5,0,Dadar
2024-02-03 06:00:00,Mumbai,1724,Clear,Saturday,29.2,89,6,0,Powai
2024-02-03 07:00:00,Mumbai,2207,Drizzle,Saturday,29.3,84,7,0,Worli
2024-02-03 08:00:00,Mumbai,4792,Rain,Saturday,33.1,85,8,1,Bandra
2024-02-03 09:00:00,Mumbai,5322,Rain,Saturday,33.2,93,9,1,Andheri
2024-02-03 10:00:00,Mumbai,3088,Drizzle,Saturday,29.7,87,10,1,Dadar
2024-02-03 11:00:00,Mumbai,1614,Rain,Saturday,33.1,81,11,0,Powai
2024-02-03 12:00:00,Mumbai,2246,Haze,Saturday,32.6,91,12,0,Worli
2024-02-03 13:00:00,Mumbai,1211,Drizzle,Saturday,28.4,76,13,0,Bandra
2024-02-03 14:00:00,Mumbai,1574,Mist,Saturday,26.0,77,14,0,Andheri
2024-02-03 15:00:00,Mumbai,1601,Clear,Saturday,26.6,67,15,0,Dadar
2024-02-03 16:00:00,Mumbai,2463,Mist,Saturday,30.0,69,16,0,Powai
2024-02-03 17:00:00,Mumbai,6308,Clear,Saturday,25.2,90,17,1,Worli
2024-02-03 18:00:00,Mumbai,4095,Rain,Saturday,29.3,91,18,1,Bandra
2024-02-03 19:00:00,Mumbai,6124,Mist,Saturday,25.5,76,19,1,Andheri
2024-02-03 20:00:00,Mumbai,5771,Clear,Saturday,26.2,72,20,1,Dadar
2024-02-03 21:00:00,Mumbai,808,Rain,Saturday,30.0,69,21,0,Powai
2024-02-03 22:00:00,Mumbai,2019,Clear,Saturday,28.7,77,22,0,Worli
